Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,4843.33711859324,4837.13024116018,5129.72824307946,6055.63854290962,6950.24614613159,7767.22043234912,8636.715917805,10035.9595471753,10960.8112445259,9289.98962861291,9773.34614588001,10864.4855234231,10805.9481933734,11103.7133303959,11381.9969283897,10408.6618377241,10444.2724484059,11271.7930201063,12009.7862050813,11958.5107041682,10699.2911713647,12369.0639776112,13598.1107991474,14222.966048012,15291.69576976
Small states,SST,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,81.7197570800781,82.0541534423828,82.5474090576172,82.9844207763672,83.4364013671875,82.5996780395508,82.322021484375,82.8389511108398,83.4283294677734,83.5366592407227,84.1107482910156,84.4616012573242,84.6992416381836,84.9917831420898,85.2969818115234,85.8593902587891,87.0658416748047,87.3291778564453,87.5271835327148,87.7075576782227,87.5831985473633,87.7147598266602,87.8255615234375,87.9334716796875,88.0155715942383
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,440469,449125,457671,466154,474611,483080,491594,500156,508790,518141,532968,552945,573606,594945,616908,639415,662379,685672,709101,728147,744498,762591,781066,800005,819198
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,419842674.227652,409508552.979972,346406738.885237,417668983.408349,468005318.551977,552864570.225819,617258154.260133,695295347.621537,776337691.795098,805557562.580059,898133684.898793,1063895360.69907,1185215418.25562,1285911586.132,1335571420.72676,1307909887.55212,1379490304.2254,1469789119.08756,1615478393.28614,1619155017.3924,1536145814.17007,1522794913.0914,1566360686.10632,1660896530.71894,1760767447.17461
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,953.17190137706,911.791935385411,756.890296490792,895.989272661716,986.081904026618,1144.45758513252,1255.62589099975,1390.1569662696,1525.85092434029,1554.70723718073,1685.15499035363,1924.05277323978,2066.25352289833,2161.39573596215,2164.9442392168,2045.47889485251,2082.62989047871,2143.57465243959,2278.20633913383,2223.66502559565,2063.33101522108,1996.86976779348,2005.4139933198,2076.10768772563,2149.37957267304
Solomon Islands,SLB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Somalia, Fed. Rep.",SOM,"Population, total",SP.POP.TOTL,8838713,9198493,9550063,9909157,10280998,10644228,10975502,11322582,11663084,11961201,12261756,12348830,12461160,12869594,13339491,13806963,14348740,14916629,15452487,16030971,16651191,17271431,17801897,18358615,19009151
"Somalia, Fed. Rep.",SOM,GDP (current US$),NY.GDP.MKTP.CD,3412797450.20112,2252847464.68608,2192684134.59273,2836724351.5616,3859592813.10255,4683246454.10048,5026743282.04251,5430713728.89074,5913620292.90573,2948594552.44952,2687807003.73935,2906000096.93249,4364670159.99578,5062881600.00104,5728399719.99958,6152149099.99942,6613743069.99912,7621501710.0012,7873440830.00128,8655023960.00102,8628393720.00185,9483997390.00062,10202767269.9992,10968517089.9982,12108515109.9996
"Somalia, Fed. Rep.",SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,386.119274401275,244.914842538455,229.598918310039,286.273025198975,375.410326225387,439.979907805478,457.996662206659,479.635628065289,507.03744334738,246.513251675105,219.202453852397,235.325945610434,350.261946720512,393.398703952979,429.431656725102,445.583080073396,460.928490585175,510.939952317726,509.525801898508,539.893931565407,518.184778494334,549.114742721701,573.128092472349,597.458854603043,636.983477589273
"Somalia, Fed. Rep.",SOM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.6841427350076,..,..,54.1199989318848,..,..
South Africa,ZAF,"Population, total",SP.POP.TOTL,47159719,47566800,48019415,48500348,48991421,49490033,49998277,50528584,51114599,51728516,52344051,52995205,53782567,54678791,55594838,56723537,57259551,57635162,58613001,59587885,60562381,61502603,62378410,63212384,64007187
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,151752757215.309,135429905922.526,129087556612.449,197018965308.697,255806908594.573,288867217196.534,303858675363.643,333077117253.684,316131258616.309,329754060647.129,417363822801.713,458199494830.834,434400545085.811,400886013595.573,381198869776.106,346709790458.563,323585509674.481,381448814653.456,405260723892.517,389330032224.269,337974655408.055,420886877628.703,406920004594.074,380699271816.395,400260724226.067
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,3217.84693448467,2847.15191945908,2688.23676032806,4062.21755993786,5221.46333731721,5836.87663325127,6077.38293388876,6591.85535960564,6184.75474328399,6374.70560042992,7973.47195771517,8646.05571071635,8076.97678479741,7331.65467384919,6856.73137092522,6112.27382485974,5651.20585165749,6618.33508255701,6914.1780318076,6533.71121032856,5580.60383075189,6843.39941886204,6523.41097815853,6022.54254192335,6253.37158194543
South Africa,ZAF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,88.7200012207031,..,92.8899993896484,92.879997253418,93.0999984741211,93.7300033569336,..,94.1399993896484,94.370002746582,91.7399978637695,..,..,95.0199966430664,..,90,..,..,91.1500015258789
South Asia,SAS,"Population, total",SP.POP.TOTL,1237185482,1260149056,1282584796,1304347790,1325950587,1346886384,1367187349,1386949456,1406047164,1425370200,1444967010,1464372623,1483553073,1501661991,1519839246,1537370078,1555111864,1572520427,1589164714,1605412986,1621073417,1634785356,1648009565,1662580579,1677384532
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,544675445924.648,562554379798.02,593707009776.722,694775911444.331,804159915389.764,924419567611.272,1051897222990.84,1342148092012.26,1347380565219.4,1502961023415.75,1869826933837.31,2045738547568.26,2057958207007.54,2111121954336.84,2323059672054.2,2414503392484.38,2679313169377.96,3075955432871.73,3159841615195.07,3318484576527.33,3172770463749.49,3717045071833.11,3930640282535.14,4210278492152.87,4514924632400.27
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,440.253667577913,446.418919348871,462.898836496672,532.66154684429,606.478041696258,686.338193475473,769.387768077456,967.697911561283,958.275511460297,1054.43555885745,1294.02742131622,1397.0068242448,1387.18205938261,1405.85695515339,1528.49038355087,1570.54142462917,1722.90703415144,1956.06707554186,1988.3663331799,2067.05975687637,1957.20343722686,2273.72055798689,2385.08341578414,2532.37560051691,2691.64556264089
South Asia,SAS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,59.5152587890625,60.3129806518555,61.1335182189941,61.9404983520508,62.744930267334,62.4449081420898,62.5260314941406,63.3756294250488,64.2091598510742,65.0412902832031,67.9423065185547,68.6995315551758,68.525749206543,69.8422088623047,70.5596771240234,71.9623489379883,73.3504180908203,74.018913269043,74.7436676025391,74.512809753418,75.2422180175781,76.0599365234375,76.8953704833984,77.5703735351562,78.2312698364258
South Asia (IDA & IBRD),TSA,"Population, total",SP.POP.TOTL,1237185482,1260149056,1282584796,1304347790,1325950587,1346886384,1367187349,1386949456,1406047164,1425370200,1444967010,1464372623,1483553073,1501661991,1519839246,1537370078,1555111864,1572520427,1589164714,1605412986,1621073417,1634785356,1648009565,1662580579,1677384532
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,544675445924.648,562554379798.02,593707009776.722,694775911444.331,804159915389.764,924419567611.272,1051897222990.84,1342148092012.26,1347380565219.4,1502961023415.75,1869826933837.3,2045738547568.26,2057958207007.53,2111121954336.84,2323059672054.2,2414503392484.38,2679313169377.96,3075955432871.73,3159841615195.07,3318484576527.33,3172770463749.49,3717045071833.11,3930640282535.14,4210278492152.87,4514924632400.27
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,440.253667577913,446.418919348871,462.898836496672,532.66154684429,606.478041696258,686.338193475473,769.387768077456,967.697911561283,958.275511460297,1054.43555885745,1294.02742131622,1397.0068242448,1387.18205938261,1405.85695515339,1528.49038355087,1570.54142462917,1722.90703415144,1956.06707554186,1988.3663331799,2067.05975687637,1957.20343722686,2273.72055798689,2385.08341578414,2532.37560051691,2691.64556264089
South Asia (IDA & IBRD),TSA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,59.5152587890625,60.3129806518555,61.1335182189941,61.9404983520508,62.744930267334,62.4449081420898,62.5260314941406,63.3756294250488,64.2091598510742,65.0412902832031,67.9423065185547,68.6995315551758,68.525749206543,69.8422088623047,70.5596771240234,71.9623489379883,73.3504180908203,74.018913269043,74.7436676025391,74.512809753418,75.2422180175781,76.0599365234375,76.8953704833984,77.5703735351562,78.2312698364258
South Sudan,SSD,"Population, total",SP.POP.TOTL,6032267,6308391,6596806,6903127,7233041,7590143,7976526,8388788,8817647,9243556,9745953,10288109,10756240,11166275,11235073,11107561,10830102,10259154,10122977,10423384,10698467,10865780,11021177,11483374,11943408
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,14586253383.0632,12231264525.0671,14602072410.9506,14907308932.7534,11931472169.4915,18426469016.9492,13962212847.4576,11997800760.2242,..,..,..,..,..,..,..,..,..
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,1654.21153546555,1323.22068747862,1498.27034985194,1448.98435006408,1109.26050083408,1650.18943353528,1242.73450181032,1080.14718624765,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,26.8299999237061,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Spain,ESP,"Population, total",SP.POP.TOTL,40567864,40850412,41431558,42187645,42921895,43653155,44397319,45226803,45954106,46362946,46576897,46742697,46773055,46604197,46460733,46422303,46458139,46571232,46782011,47118501,47359424,47443821,47786102,48347910,48807137
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,598102854756.08,627798682378.741,708938227243.923,907963217057.645,1069829382514.67,1154667551775.88,1261846683275.29,1476746276854.51,1636115447612.5,1496587590847.66,1427989078916.67,1487568659241.25,1330994811670.31,1362186923157.65,1380244561361.96,1206164777553.12,1243015667917.12,1321754088818.83,1431642809327.06,1403496387686.27,1289783836971.21,1461244901852.69,1446498147749.03,1620090734956.89,1722745978335.16
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,14743.2671031455,15368.2337984435,17111.0685058941,21522.0170990262,24925.0267844576,26450.9530130382,28421.686527407,32652.015594702,35603.248328071,32279.8208476151,30658.7422282912,31824.6219134777,28456.4438151477,29228.846559842,29707.765509467,25982.4416197775,26755.6061149398,28381.3425596906,30602.4212881113,29786.5245689007,27233.9426461608,30799.4775937775,30270.2687017458,33509.0127982139,35297.0094995565
Spain,ESP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,97.1699981689453,97.75,97.75,97.9400024414062,97.629997253418,97.6800003051758,97.75,97.7799987792969,97.8899993896484,98.0800018310547,98.0899963378906,98.1399993896484,98.25,..,98.4400024414062,..,98.5899963378906,99.6999969482422,..,..,..
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,19293054,19600362,19805752,19951521,20087605,20216524,20352411,20492545,20629378,20756435,20879089,21009048,21169458,20585000,20778000,20970000,21209000,21453000,21670000,21803000,21919000,22156000,22181000,22037000,21916000
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,16330814179.9766,15749753804.8344,16536535647.0834,18881765437.2151,20662525941.2985,24405791044.7761,28279802405.9138,32350238760.4239,40713826215.0093,42066224093.0065,58636161081.712,67753284043.9282,70447216891.3366,77000578167.353,82528535713.926,85090301052.0465,88000211171.5956,94369350285.5814,94450015982.8405,88998706296.5783,84335574581.5072,88556698937.7033,74143020262.8076,83716142582.1945,98963185509.6499
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,846.460813304966,803.544026627385,834.936014905338,946.382255128072,1028.62068132555,1207.21994764165,1389.50625583936,1578.63451125392,1973.58476901287,2026.65939950702,2808.36779237408,3224.95736331928,3327.77612404326,3740.61589348326,3971.91913148166,4057.7158346231,4149.19190775593,4398.88828068715,4358.56095906047,4081.94772722003,3847.60137695639,3996.96240014909,3342.63650253855,3798.89016573011,4515.56787322732
Sri Lanka,LKA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,90.6800003051758,..,..,..,..,90.8099975585938,..,90.5599975585938,..,91.1800003051758,..,..,..,92.5463947764283,92.5661321359863,92.3899993896484,91.9000015258789,91.7099990844727,92.25,92.379997253418,92.4300003051758,92.4899978637695,92.6600036621094,..
St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,45248,45761,46020,46176,46315,46437,46569,46706,46835,46916,46846,46886,47033,47069,47089,47087,47075,47050,47008,46952,46870,46763,46709,46758,46843
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,421695769.843918,458643829.014199,481077373.669966,469869869.86987,506900000,547203703.703704,644414814.814815,689285185.185185,777692592.592593,774274074.074074,778718518.518518,836092592.592593,824585185.185185,874548148.148148,952111111.111111,957222222.222222,1006818518.51852,1056977777.77778,1076548148.14815,1107855555.55556,883922222.222222,858622222.222222,980188888.888889,1056751851.85185,1066681481.48148
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,9319.65545093525,10022.5919235637,10453.6587064313,10175.6295449989,10944.6183741768,11783.7867154145,13837.8495311219,14757.9579751035,16604.9448615905,16503.4119292794,16622.9457908577,17832.4572919975,17532.0559008608,18580.1301949935,20219.3954237956,20328.8003530109,21387.5415511103,22464.9899633959,22901.3816403197,23595.4923231291,18859.0190361046,18361.1449697886,20985.0112160159,22600.4502299468,22771.4168922033
St. Kitts and Nevis,KNA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Population, total",SP.POP.TOTL,158616,160237,161641,162976,164239,165450,166639,167758,168808,169869,170906,171801,172587,173369,174138,174905,175646,176342,177017,177661,178250,178522,178781,179285,179744
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,932592592.592592,892592592.592592,900000000,987407407.407407,1066666666.66667,1135555555.55556,1268319185.18519,1336088814.81481,1437731111.11111,1401507888.88889,1482385185.18519,1568370370.37037,1598207407.40741,1660392592.59259,1749185185.18518,1807640740.74074,1868544444.44444,1998503703.7037,2060955555.55556,2095344444.44444,1499274074.07407,1867185185.18518,2342714814.81481,2430166666.66667,2549062962.96296
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,5879.56191426207,5570.45247098106,5567.89428424719,6058.60622059326,6494.60034867886,6863.43641919345,7611.17856675319,7964.38211480117,8516.96075488787,8250.52180732734,8673.68720340529,9128.99442011613,9260.30006551714,9577.21733754358,10044.8218377677,10334.9860823918,10638.1269396653,11333.1123822102,11642.6984727769,11794.0597229805,8411.07474936367,10459.1321248092,13103.8243147472,13554.7684784933,14181.6303351598
St. Lucia,LCA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Population, total",SP.POP.TOTL,29996,30803,31604,32395,33171,33928,34658,35337,35958,36502,36856,37069,37276,37419,37450,37369,37175,36837,36012,34267,31786,29961,28870,27515,26129
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,775875857.926244,..,..,772921756.347188,..,..,..,..,652205849.387956,..,649206156.194207,..,..,..
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,20930.5850690939,..,..,20638.765189511,..,..,..,..,19033.0594854512,..,21668.3740927942,..,..,..
St. Martin (French part),MAF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Population, total",SP.POP.TOTL,113545,113501,113347,113141,112835,112450,112014,111531,111028,110508,109959,109349,108736,108135,107535,106960,106349,105663,104926,104167,103526,102841,102046,101323,100616
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,427946037.037037,462072333.333333,487763851.851852,509090888.888889,549900185.185185,579948925.925926,643501148.148148,713596666.666667,732663259.259259,714300259.259259,720447888.888889,713796370.37037,730032592.592593,764781259.259259,770900000,786555555.555555,814303703.703704,844040740.740741,884329629.62963,910481481.481481,864566666.666667,888677777.777778,989188888.888889,1072237037.03704,1157207407.40741
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,3768.95536604022,4071.08601098962,4303.27976789727,4499.61454193342,4873.48947742443,5157.39373878102,5744.8278621257,6398.19123532172,6598.90531450859,6463.78777336717,6551.96835992405,6527.68996854448,6713.80768643865,7072.46737188939,7168.82875342911,7353.73556054184,7656.90042881178,7988.04445019298,8428.12677153069,8740.59425232061,8351.20324040982,8641.27904024443,9693.55867833025,10582.3656725229,11501.2265187188
St. Vincent and the Grenadines,VCT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Population, total",SP.POP.TOTL,681125107,699588585,718662153,738316131,758653144,779665113,801269368,823564883,846656872,870347292,894666657,919528126,944970310,971232906,997961037,1025251114,1052824144,1080941647,1109997000,1139315618,1169015451,1199011925,1229208573,1259902353,1291058694
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,428318893884.446,410360395732.845,446787656285.316,562567531085.204,700138145283.163,832620439836.322,982221551651.439,1136393300622.57,1288561561101.97,1230959378749.76,1455689721145.79,1636626485590.66,1701125321406.29,1806643863646.98,1882677435511,1676330914192.17,1528989342276.6,1667076470688.94,1790131601908.14,1843035420525.45,1730702407679.05,1943719394821.09,2085278582815.11,1946245643472.37,1860829213452.29
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,628.840266615581,586.573887183773,621.693593325091,761.960232838531,922.869892282636,1067.92060585161,1225.83189983052,1379.84671770247,1521.94071024084,1414.33125611398,1627.0749666999,1779.85473126318,1800.18917356916,1860.15512086344,1886.52398812139,1635.04422604526,1452.27420076776,1542.24464874276,1612.7355316349,1617.66888069241,1480.47864226138,1621.10097013513,1696.43999286939,1544.75911473464,1441.32038465812
Sub-Saharan Africa,SSF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,56.5710983276367,57.3421211242676,58.0469398498535,58.5783004760742,59.2648811340332,58.9373207092285,58.0305786132812,57.8324203491211,58.169490814209,58.6450386047363,59.3152809143066,61.0053901672363,62.2378616333008,63.1196517944336,63.6659812927246,64.2647399902344,64.8923568725586,65.2480697631836,67.1269226074219,67.7253723144531,67.8860397338867,67.8382186889648,68.1527099609375,68.4389419555664,68.6856231689453
Sub-Saharan Africa (excluding high income),SSA,"Population, total",SP.POP.TOTL,613632482,630019621,646942913,664400687,682493463,701214785,720481278,740376633,761026248,782252358,804038373,826290715,849083240,872704206,896754068,921290560,946011305,971179323,997236086,1023480610,1049999318,1076774079,1103704408,1131090888,1158877573
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,419427320519.798,401467455254.855,438207961198.435,553226593971.299,689163289411.764,819296934606.01,965917977205.79,1115654612682.9,1260515051072.45,1197671088013.29,1424774314269.12,1603614803794.07,1656725192153.01,1757662426634.58,1825677629407.4,1610309182289.44,1453124062366.33,1583630214899.87,1704078107124.46,1745254110180.65,1621662123503.33,1830970332357.42,1956487528375.04,1825737943161.89,1745534471319.04
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,683.515512661206,637.230082799048,677.351822537756,832.670111268712,1009.77273303461,1168.39654857821,1340.6565953901,1506.87442438895,1656.33584174675,1531.05462165099,1772.02278164044,1940.73922734818,1951.19290324587,2014.04142955922,2035.87326175074,1747.88416619556,1536.05359120559,1630.62595897119,1708.80108637029,1705.21463047615,1544.4411207735,1700.42199943914,1772.65535427221,1614.13902501696,1506.22853698028
Sub-Saharan Africa (excluding high income),SSA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,56.5655517578125,57.3366508483887,58.0415496826172,58.5729713439941,59.259651184082,58.9320411682129,58.0251502990723,57.826961517334,58.1641387939453,58.639778137207,59.310131072998,61.00048828125,62.2331008911133,63.1150016784668,63.6613616943359,64.2601928710938,64.8878936767578,65.2436294555664,67.1227493286133,67.7212905883789,67.8820037841797,67.8341903686523,68.1487503051758,68.43505859375,68.6818008422852
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, total",SP.POP.TOTL,681125107,699588585,718662153,738316131,758653144,779665113,801269368,823564883,846656872,870347292,894666657,919528126,944970310,971232906,997961037,1025251114,1052824144,1080941647,1109997000,1139315618,1169015451,1199011925,1229208573,1259902353,1291058694
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,428318893884.446,410360395732.846,446787656285.317,562567531085.204,700138145283.163,832620439836.322,982221551651.44,1136393300622.57,1288561561101.97,1230959378749.76,1455689721145.79,1636626485590.66,1701125321406.29,1806643863646.98,1882677435511,1676330914192.17,1528989342276.6,1667076470688.94,1790131601908.14,1843035420525.45,1730702407679.05,1943719394821.09,2085278582815.11,1946245643472.37,1860829213452.29
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,628.840266615582,586.573887183773,621.693593325091,761.960232838532,922.869892282636,1067.92060585161,1225.83189983052,1379.84671770247,1521.94071024084,1414.33125611398,1627.0749666999,1779.85473126318,1800.18917356916,1860.15512086344,1886.52398812139,1635.04422604526,1452.27420076776,1542.24464874276,1612.7355316349,1617.66888069241,1480.47864226138,1621.10097013513,1696.43999286939,1544.75911473464,1441.32038465812
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,56.5710983276367,57.3421211242676,58.0469398498535,58.5783004760742,59.2648811340332,58.9373207092285,58.0305786132812,57.8324203491211,58.169490814209,58.6450386047363,59.3152809143066,61.0053901672363,62.2378616333008,63.1196517944336,63.6659812927246,64.2647399902344,64.8923568725586,65.2480697631836,67.1269226074219,67.7253723144531,67.8860397338867,67.8382186889648,68.1527099609375,68.4389419555664,68.6856231689453
Sudan,SDN,"Population, total",SP.POP.TOTL,27816745,28516770,29228727,29896035,30556637,31262444,31992435,32764135,33623980,34569113,35414399,36140806,36923178,37785849,38823318,40024431,41259892,42714306,44230596,45548175,46789231,48066924,49383346,50042791,50448963
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,12257299147.2936,15716361792.1926,18137128388.3606,21355298459.5955,26646007250.7319,35182711987.974,45263831634.1497,59440139774.8128,64833083257.1431,51621044076.9231,58962978034.4828,55018567210.5263,37632919966.6667,43024018082.1918,49516748617.9775,51726758676.7677,42630376000,41283617976.1905,32333780383.2924,32338079165.2893,27034593750,34229513774.9936,51666875363.0963,39898289820.7951,49909807029.6996
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,362.116882324219,451.293304443359,506.262634277344,580.320251464844,705.113342285156,905.543640136719,1132.474609375,1444.37219238281,1527.58239746094,1178.22180175781,1305.63598632813,1332.6572265625,1019.22210693359,1138.62780761719,1275.43835449219,1292.37963867188,1033.21594238281,966.505676269531,731.027465820313,709.975280761719,577.795227050781,712.122009277344,1046.24084472656,797.283447265625,989.312866210938
Sudan,SDN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,61.3499984741211,..,..,..,..,..,..,..,53.5200004577637,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"Population, total",SP.POP.TOTL,476643,486560,496551,506414,513923,519313,524997,531016,537245,543568,549923,556269,562633,569020,575373,581627,587757,593713,599513,605768,612317,617896,623164,628886,634431
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,947671969.69697,834279357.798165,1093574468.08511,1274190311.41869,1484092538.40527,1793410397.38738,2626380435.17877,2936612021.85792,3532969034.60838,3875409836.06557,4368370997.92126,4422276621.78703,4980000000,5145757575.75758,5240606060.60606,5126237646.22072,3317421648.09918,3591679430.99988,3996198866.57453,4016040575.08796,2911807496.20227,3107923197.96954,3791603200.0259,3455146280.83975,4714267822.2233
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,1988.22172925433,1714.64846637242,2202.340682196,2516.10404020956,2887.7721728844,3453.42865937765,5002.65798695759,5530.17615638309,6576.08546307249,7129.5768626291,7943.60482816915,7949.88867218383,8851.24050668908,9043.19281529222,9108.18905406764,8813.61705392067,5644.2061057532,6049.52128553675,6665.74180472239,6629.66775248603,4755.39221710693,5029.84838543953,6084.43876736445,5494.07409425517,7430.70219176443
Suriname,SUR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,89.5999984741211,..,..,..,94.620002746582,..,94.6800003051758,..,92.870002746582,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"Population, total",SP.POP.TOTL,8872109,8895960,8924958,8958229,8993531,9029572,9080505,9148092,9219637,9298515,9378126,9449213,9519374,9600379,9696110,9799186,9923085,10057698,10175214,10278887,10353442,10415811,10486941,10536632,10569709
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,262905197441.662,242499249692.616,267373345246.531,334074051172.972,384547211147.247,391690329314.475,422530427475.536,490050156832.574,514616528348.834,434313804907.366,492753255885.718,570541353128.724,549742183874.355,584128116410.29,577730245154.162,501698263620.663,514218206628.325,536083940228.684,551312498430.164,532169294165.94,545147614972.141,637186904843.636,579895717343.956,585489968189.064,610117791237.089
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,29632.7736101599,27259.4806735435,29957.9387652616,37292.4214343004,42758.2015503417,43378.6152117149,46531.6001120572,53568.5645523213,55817.4392710726,46707.8673215418,52542.8274141037,60379.7748160321,57749.8251328664,60844.2767113975,59583.7140001673,51197.9529341175,51820.3972482676,53300.8587281785,54181.9069780904,51773.0464558993,52653.7565934247,61174.9680215622,55296.9371472535,55567.0890080496,57723.2345031532
Sweden,SWE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Population, total",SP.POP.TOTL,7184250,7229854,7284753,7339001,7389625,7437115,7483934,7551117,7647675,7743831,7824909,7912398,7996861,8089346,8188649,8282396,8373338,8451840,8514329,8575280,8638167,8704546,8777088,8888093,9034102
